backbone,sequence,coverage_threshold,method,frames,valid_count,clean_count,changed_count,epe,raw_epe,bad1,bad3,bad5,boundary_epe,non_boundary_epe,p95_pixel_error,intervention_coverage,intervention_precision,false_update_rate,clean_pixel_degradation,new_bad3
RAFT-Stereo,dataset_7_keyframe_4,0.9,fixed_blend_50,812,22877,18687,10488,0.2932879556137016,0.29837912952360246,0.032696595139377796,0.0006119683616128101,0.0002622721523714789,0.29790725104896865,0.2813155973590868,0.7059144824811664,0.45845172006819074,0.5827612509534706,0.4303526515759619,0.18146304917857334,0.0
RAFT-Stereo,dataset_7_keyframe_4,0.9,oracle_raw_memory,812,22877,18687,5912,0.26377940754635637,0.29837912952360246,0.02732001605834513,0.0006119683616128101,0.000174848100712506,0.2635103079709076,0.2523216344680081,0.6647552331293921,0.25842549285308386,0.9805480378890392,0.22438058543372397,0.0,0.0
RAFT-Stereo,dataset_7_keyframe_4,0.9,learned_no_abstention,812,22877,18687,578,0.29576490957611706,0.29837912952360246,0.03300257931590965,0.0006556803867909366,0.000174848100712506,0.29765489105578785,0.28433244273390823,0.7133608411501872,0.02526555055295712,0.7422145328719724,0.02060255792797132,0.007331299834109274,0.0
RAFT-Stereo,dataset_7_keyframe_4,0.9,learned_calibrated,812,22877,18687,329,0.2969910708501669,0.29837912952360246,0.033570835730019004,0.0006556803867909366,0.000174848100712506,0.29782753018549385,0.28573265899191314,0.7156182700594607,0.01438125628360362,0.7264437689969605,0.013057205543961042,0.004602129822871515,0.0
RAFT-Stereo,dataset_7_keyframe_4,0.9,unwarped_previous_control,812,22877,18687,10488,0.28756362514601863,0.29837912952360246,0.030816978078233585,0.0009616645669459817,0.00034969620403045175,0.3130627647978731,0.27449110364469764,0.6942954236937814,0.45845172006819074,0.5432875667429443,0.4303526515759619,0.18906191470005887,0.0003496962053331716
RAFT-Stereo,dataset_7_keyframe_4,0.9,identity_no_flow_control,812,22877,18687,10488,0.28756362514601863,0.29837912952360246,0.030816978078233585,0.0009616645669459817,0.00034969620403045175,0.3130627647978731,0.27449110364469764,0.6942954236937814,0.45845172006819074,0.5432875667429443,0.4303526515759619,0.18906191470005887,0.0003496962053331716
RAFT-Stereo,dataset_7_keyframe_4,0.9,shuffled_memory_control,812,22877,18687,10488,0.3118279778553719,0.29837912952360246,0.04087074394201251,0.003540674136358747,0.0010053765808474395,0.34350952399933615,0.29976825066074203,0.7389640114104258,0.45845172006819074,0.5288901601830663,0.4303526515759619,0.17728902445550382,0.002972417801878143
StereoAnywhere,dataset_7_keyframe_4,0.05,raw,2058,19800036,13318467,0,0.4985682318733282,0.4985682318733282,0.12249694878071354,0.010815333818569013,0.002543530727105781,0.8583905707776384,0.43882390504244123,1.3680955440446403,0.0,0.0,0.0,0.0,0.0
StereoAnywhere,dataset_7_keyframe_4,0.05,aligned_memory,2058,19800036,13318467,11698958,0.4896510443691346,0.4985682318733282,0.11720054418031496,0.010729626888590282,0.002468985400569839,0.847693107829118,0.42986732122121013,1.3535116158641256,0.5908553903639367,0.5347806189234973,0.5308216028166004,0.2729449267697251,0.0013025794541993497
StereoAnywhere,dataset_7_keyframe_4,0.05,fixed_blend_50,2058,19800036,13318467,11698958,0.49051400890669145,0.4985682318733282,0.11810523960838033,0.010605182715441572,0.002453833923994451,0.8496513228906042,0.43075483979181295,1.3488039373253793,0.5908553903639367,0.5602328002203273,0.5308216028166004,0.2508976446012893,0.0005484654604995511
StereoAnywhere,dataset_7_keyframe_4,0.05,oracle_raw_memory,2058,19800036,13318467,6349366,0.4417660622073321,0.4985682318733282,0.10195390526832822,0.00947291205115963,0.002198935389761804,0.7914885255876811,0.3839773894143477,1.263290174098652,0.3206744674605642,0.9853544432625242,0.2509535068863406,0.0,0.0
StereoAnywhere,dataset_7_keyframe_4,0.05,learned_no_abstention,2058,19800036,13318467,2416948,0.48673205384508045,0.4985682318733282,0.11570014300478879,0.010891798351394099,0.002468177333126388,0.8424391400877751,0.4276572590259268,1.3530628233538486,0.12206785886651923,0.7072183596833693,0.08109214070958767,0.03554057685467855,0.0005099628005874116
StereoAnywhere,dataset_7_keyframe_4,0.05,learned_calibrated,2058,19800036,13318467,2047417,0.4873258651604127,0.4985682318733282,0.11602488982737737,0.010912252857650533,0.002492924765327879,0.8441745131594639,0.4280897138895799,1.3538381534587332,0.10340471098133357,0.7293570386491858,0.06518077493453263,0.02757584637931678,0.00046395546469709547
StereoAnywhere,dataset_7_keyframe_4,0.05,unwarped_previous_control,2058,19800036,13318467,11698958,0.5005520586208142,0.4985682318733282,0.11947579269244489,0.011567857724256935,0.0028230756676318617,0.8508508921862186,0.43960049232348,1.372414352756876,0.5908553903639367,0.4714370288362434,0.5308216028166004,0.26631398343367896,0.0024949462997073605
StereoAnywhere,dataset_7_keyframe_4,0.05,identity_no_flow_control,2058,19800036,13318467,11698958,0.5005520586208142,0.4985682318733282,0.11947579269244489,0.011567857724256935,0.0028230756676318617,0.8508508921862186,0.43960049232348,1.372414352756876,0.5908553903639367,0.4714370288362434,0.5308216028166004,0.26631398343367896,0.0024949462997073605
StereoAnywhere,dataset_7_keyframe_4,0.05,shuffled_memory_control,2058,19800036,13318467,11698958,0.5738127945402611,0.4985682318733282,0.13624727712724166,0.021009759811779875,0.0075366024509446105,0.9139063650993666,0.5135252814224084,1.5516166007750647,0.5908553903639367,0.46829025285841697,0.5308216028166004,0.2874650663623674,0.012527810427551123
StereoAnywhere,dataset_7_keyframe_4,0.25,raw,1961,12632773,9319282,0,0.4198229832050234,0.4198229832050234,0.08500801836178207,0.007618675637738871,0.0023066986122397166,0.8266084848006984,0.3698871806887306,1.1905022322577352,0.0,0.0,0.0,0.0,0.0
StereoAnywhere,dataset_7_keyframe_4,0.25,aligned_memory,1961,12632773,9319282,6999822,0.4121842870577845,0.4198229832050234,0.08150759916786723,0.007441596555192088,0.0022140032149444706,0.8160299785770688,0.36238740638183736,1.1739134979970514,0.5541001963701873,0.530935643792085,0.5065147722753749,0.2530168096640921,0.0007470934775196109
StereoAnywhere,dataset_7_keyframe_4,0.25,fixed_blend_50,1961,12632773,9319282,6999822,0.41296501824254783,0.4198229832050234,0.0820155637310525,0.007420698526934159,0.0022196235155576504,0.8183858239516859,0.3631298017470529,1.1715585322247921,0.5541001963701873,0.5586586344624191,0.5065147722753749,0.23243453733882075,0.00031473618972549674
StereoAnywhere,dataset_7_keyframe_4,0.25,oracle_raw_memory,1961,12632773,9319282,3782890,0.37236544012046535,0.4198229832050234,0.07155159052898635,0.006731142870334547,0.0019950489086810936,0.767476438986115,0.32413759312214285,1.1014989674329656,0.29945048486187476,0.9824380301832726,0.24641726690961815,0.0,0.0
StereoAnywhere,dataset_7_keyframe_4,0.25,learned_no_abstention,1961,12632773,9319282,1163941,0.40872999110393693,0.4198229832050234,0.08036414485339818,0.007333465097919162,0.0021637371351495203,0.8095589313088881,0.3595284126727246,1.1614213968319258,0.09213661956879934,0.739515147245436,0.06285731025201298,0.023916112850753953,0.00010165493801025707
StereoAnywhere,dataset_7_keyframe_4,0.25,learned_calibrated,1961,12632773,9319282,940094,0.40969054643215824,0.4198229832050234,0.08076912328717119,0.00738135641638338,0.0022022876489297336,0.8123364628693523,0.3602909138591887,1.1643924199876272,0.07441707374936603,0.7666009994745207,0.04823697791310532,0.01733685062862139,8.348990027770636e-05
StereoAnywhere,dataset_7_keyframe_4,0.25,unwarped_previous_control,1961,12632773,9319282,6999822,0.4170435684894029,0.4198229832050234,0.08037364397913896,0.007774144264019137,0.0024624047260092064,0.7937015975651852,0.36851308524608756,1.176791973823703,0.5541001963701873,0.4717561389418188,0.5065147722753749,0.24777230692235733,0.0014183529553735254
StereoAnywhere,dataset_7_keyframe_4,0.25,identity_no_flow_control,1961,12632773,9319282,6999822,0.4170435684894029,0.4198229832050234,0.08037364397913896,0.007774144264019137,0.0024624047260092064,0.7937015975651852,0.36851308524608756,1.176791973823703,0.5541001963701873,0.4717561389418188,0.5065147722753749,0.24777230692235733,0.0014183529553735254
StereoAnywhere,dataset_7_keyframe_4,0.25,shuffled_memory_control,1961,12632773,9319282,6999822,0.4782652866408933,0.4198229832050234,0.09864239616014164,0.015516229088679384,0.0058497845423275555,0.843844500805311,0.43066312118806616,1.2962409489992004,0.5541001963701873,0.4619247460864005,0.5065147722753749,0.26649617427608696,0.009623883318259772
StereoAnywhere,dataset_7_keyframe_4,0.5,raw,1913,3652263,2975761,0,0.34462430133774535,0.34462430133774535,0.061046808730631945,0.008953079267427612,0.0017088035672418896,0.4928252739604945,0.299839956397243,0.8258149191408765,0.0,0.0,0.0,0.0,0.0
StereoAnywhere,dataset_7_keyframe_4,0.5,aligned_memory,1913,3652263,2975761,1752925,0.3395876275536931,0.34462430133774535,0.060029631134057196,0.00870665672702698,0.0016395314383033264,0.4846078642241923,0.2953169280260828,0.8170440662580452,0.4799558520292761,0.5353788667512871,0.44600658453417463,0.2077868484733821,0.0010474991633171685
StereoAnywhere,dataset_7_keyframe_4,0.5,fixed_blend_50,1913,3652263,2975761,1752925,0.3396994588181652,0.34462430133774535,0.06007042771444012,0.008717061201102008,0.0016165320060972704,0.48599567352719747,0.29510905965266615,0.8151291110718225,0.4799558520292761,0.567650070596289,0.44600658453417463,0.1890531531262087,0.0004485558005097885
StereoAnywhere,dataset_7_keyframe_4,0.5,oracle_raw_memory,1913,3652263,2975761,961037,0.30884338803015793,0.34462430133774535,0.05449114725405623,0.007990662261652605,0.00141117986874067,0.45078300169977437,0.26409306515672604,0.772647392909471,0.26313466472704733,0.9765274385897733,0.23074870596126504,0.0,0.0
StereoAnywhere,dataset_7_keyframe_4,0.5,learned_no_abstention,1913,3652263,2975761,124815,0.34028308597603485,0.34462430133774535,0.059438764606030585,0.00852950625367936,0.001578199602189317,0.48473087088622413,0.2957708231553276,0.8159972660146422,0.03417470209565959,0.761831510635741,0.02180114599257131,0.00796300509348701,1.5020858699101881e-05
StereoAnywhere,dataset_7_keyframe_4,0.5,learned_calibrated,1913,3652263,2975761,77467,0.3415145527889616,0.34462430133774535,0.059903408077325436,0.008617396967428036,0.001623650876461673,0.48718506461759203,0.296981047434327,0.8190884306876218,0.021210684991743476,0.7988562871932565,0.011758000726536842,0.004156247763177218,5.146558850932414e-06
StereoAnywhere,dataset_7_keyframe_4,0.5,unwarped_previous_control,1913,3652263,2975761,1752925,0.3422329005730057,0.34462430133774535,0.05931281526433015,0.008891747425922485,0.0017101725732348826,0.4736545010070854,0.2981452439395832,0.8158004928918013,0.4799558520292761,0.49488654677182425,0.44600658453417463,0.20472947928277843,0.0015336703796911177
StereoAnywhere,dataset_7_keyframe_4,0.5,identity_no_flow_control,1913,3652263,2975761,1752925,0.3422329005730057,0.34462430133774535,0.05931281526433015,0.008891747425922485,0.0017101725732348826,0.4736545010070854,0.2981452439395832,0.8158004928918013,0.4799558520292761,0.49488654677182425,0.44600658453417463,0.20472947928277843,0.0015336703796911177
StereoAnywhere,dataset_7_keyframe_4,0.5,shuffled_memory_control,1913,3652263,2975761,1752925,0.40171475516356947,0.34462430133774535,0.07859373793836334,0.015689450895568547,0.004673540859152585,0.5241285355790406,0.3598187585042697,0.926439068390897,0.4799558520292761,0.45733787811800275,0.44600658453417463,0.2208708965538563,0.009031868045684541
StereoAnywhere,dataset_7_keyframe_4,0.9,raw,812,22877,18549,0,0.3047199938184925,0.3047199938184925,0.03470734837337362,0.0010053765999404275,0.00013113607683709939,0.31270017048309107,0.29128961671710024,0.7211459954592264,0.0,0.0,0.0,0.0,0.0
StereoAnywhere,dataset_7_keyframe_4,0.9,aligned_memory,812,22877,18549,9350,0.29831246499820735,0.3047199938184925,0.03300257939865271,0.0010490886127427152,0.00017484810136386594,0.3125451354151787,0.28477197365277124,0.7124146844295038,0.4087074354154828,0.5645989304812834,0.36465577659173,0.16496846191169334,0.0005026882915025346
StereoAnywhere,dataset_7_keyframe_4,0.9,fixed_blend_50,812,22877,18549,9350,0.29998925986356206,0.3047199938184925,0.033264851481003,0.0008305284894575224,0.00017484810201522587,0.3112107479281502,0.2866246794517703,0.712570600148764,0.4087074354154828,0.5916577540106952,0.36465577659173,0.15273060542347297,0.00019670411525564907
StereoAnywhere,dataset_7_keyframe_4,0.9,oracle_raw_memory,812,22877,18549,5391,0.272988443906378,0.3047199938184925,0.028194256601396357,0.0006119683616128101,8.7424050356253e-05,0.2867833030616501,0.25985848520882343,0.6743426654793906,0.23565152773527998,0.9792246336486737,0.1939727209013963,0.0,0.0
StereoAnywhere,dataset_7_keyframe_4,0.9,learned_no_abstention,812,22877,18549,488,0.30233612377420455,0.3047199938184925,0.03422651608908643,0.0007868164675361956,0.00013113607683709939,0.31046666163938835,0.28934165929130456,0.7186647363822246,0.021331468286925732,0.7418032786885246,0.018168095315111328,0.005930238826890938,0.0
StereoAnywhere,dataset_7_keyframe_4,0.9,learned_calibrated,812,22877,18549,322,0.3031264801940838,0.3047199938184925,0.034445076246242344,0.000830528494017042,0.00013113607683709939,0.31093595902031945,0.29022693286835755,0.7188738924209152,0.014075272107356734,0.7360248447204969,0.012399590274408324,0.004097255916761011,0.0
StereoAnywhere,dataset_7_keyframe_4,0.9,unwarped_previous_control,812,22877,18549,9350,0.2925129510504948,0.3047199938184925,0.031079250247031547,0.001223936715409301,0.00034969620793861135,0.31773665979783877,0.27897420399452943,0.6974592598932458,0.4087074354154828,0.5551871657754011,0.36465577659173,0.15553399105073049,0.0006775363941691204
StereoAnywhere,dataset_7_keyframe_4,0.9,identity_no_flow_control,812,22877,18549,9350,0.2925129510504948,0.3047199938184925,0.031079250247031547,0.001223936715409301,0.00034969620793861135,0.31773665979783877,0.27897420399452943,0.6974592598932458,0.4087074354154828,0.5551871657754011,0.36465577659173,0.15553399105073049,0.0006775363941691204
StereoAnywhere,dataset_7_keyframe_4,0.9,shuffled_memory_control,812,22877,18549,9350,0.3162991074948517,0.3047199938184925,0.04148271229442486,0.0034532500762320946,0.0014862088999009666,0.34450631668706977,0.3026113155789496,0.7382993693941643,0.4087074354154828,0.5337967914438503,0.36465577659173,0.15224540406490916,0.002906849754991914
